id,acceptedNameUsage,associatedMedia,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,basisOfRecord,behavior,bibliographicCitation,catalogNumber,class,collectionCode,collectionID,continent,coordinateUncertaintyInMeters,country,countryCode,county,datasetID,datasetName,dateIdentified,decimalLatitude,decimalLongitude,disposition,dynamicProperties,establishmentMeans,eventDate,eventRemarks,eventTime,family,fieldNotes,footprintWKT,genus,geodeticDatum,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceRemarks,georeferenceSources,georeferenceVerificationStatus,habitat,higherClassification,higherGeography,identificationQualifier,identificationReferences,identificationRemarks,identifiedBy,individualCount,infraspecificEpithet,institutionCode,islandGroup,kingdom,language,license,lifeStage,locality,locationAccordingTo,locationRemarks,maximumElevationInMeters,minimumElevationInMeters,modified,municipality,nomenclaturalCode,occurrenceRemarks,order,otherCatalogNumbers,ownerInstitutionCode,phylum,preparations,previousIdentifications,recordedBy,recordNumber,references,reproductiveCondition,rightsHolder,samplingProtocol,scientificName,scientificNameAuthorship,sex,specificEpithet,stateProvince,subgenus,taxonRank,taxonRemarks,type,typeStatus,verbatimCoordinates,verbatimCoordinateSystem,verbatimDepth,verbatimElevation,verbatimEventDate,verbatimLatitude,verbatimLocality,verbatimLongitude,verbatimSRS,vernacularName,waterBody,year
20809862,Lythrum salicaria Linnaeus,http://media.canadensys.net/mt-specimens/large/MT00043420.jpg,,,,,PreservedSpecimen,,MT00043420,MT00043420,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,Longueuil (hors MRC),http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),2014,,,,,,1905-06-30,,,Lythraceae,,,Lythrum,,,,,,,,"rivage du Saint-Laurent, lieux humides",,,,,,"Catling, Paul M.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Longueuil, rivage du Saint-Laurent",,MRC Ã©tait Champlain,,,2016-09-26,Longueuil,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Marie-Victorin, Fr.",834,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,QuÃ©bec,,species,,PhysicalObject,,,,,,30 juin 19o5,,,,,,,
20808648,Lythrum salicaria Linnaeus,http://media.canadensys.net/mt-specimens/large/MT00042203.jpg,,,,,PreservedSpecimen,,MT00042203,MT00042203,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,MontrÃ©al (hors MRC),http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),2014,,,,,,1951-07-02,,,Lythraceae,,,Lythrum,,,,,,,,MarÃ©cage,,,,,,"Catling, Paul M.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Bordeaux,,"MRC Ã©tait ""CommunautÃ© Urbaine de MontrÃ©al""",,,2016-11-11,MontrÃ©al,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Brunel, Pierre",1954-02-01,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,QuÃ©bec,,species,,PhysicalObject,,,,,,2 juillet 1951,,,,,,,
20803149,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,MT00036546,MT00036546,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),,,,,,,2001-08-28,,,Lythraceae,,,Lythrum,,,,,,,,"Gravel flat at shore of pond in floodplain of river; vegetation cover ~20%, with Hypericum boreale and Agrostis stolonifera; substrate moist, coarse sand and gravel; open. Coarse sand and gravel. Moist.",,,,,,"Maunder, John E.; Djan-ChÃ©kar, Nathalie",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Exploits Valley, Grand Falls, west of community, Exploits River, north of, Red Cliff, south of, shore of pond on west fork of ATV trail south of Trans-Canada Highway.",,,60,50,2016-08-03,Grand Falls-Windsor,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Hanel, Claudia; Hancock, Janelle",CH010828-37,,fruit forming,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,Newfoundland,,species,,PhysicalObject,,21U 590118 5421757,UTM,,50-60,28/8/2001,,,,NAD83,,,
20792533,Lythrum salicaria Linnaeus,http://media.canadensys.net/mt-specimens/large/MT00025288.jpg | http://media.canadensys.net/mt-specimens/large/MT00025288_2.jpg,,,,,PreservedSpecimen,,MT00025288,MT00025288,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,Le Haut-Richelieu,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),2014,,,,,,1996-07-13,,,Lythraceae,,,Lythrum,,,,,,,,"Bordure de route, pente d'un fossÃ©, sol trÃ¨s rocheux avec poussiÃ¨re de roche, bonne exposition au soleil, avec chicorÃ©e sauvage et herbe Ã  poux",,,,,,"Catling, Paul M.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Saint-Luc, en bordure de la rue Fleur de Lys, 100 m Ã  l'ouest de la rue des OrchidÃ©es",,,,,2016-09-26,Saint-Jean-sur-Richelieu,ICBN,feuilles couvertes de duvet; poils sur la tige,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Turcotte, Kime",41,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,QuÃ©bec,,species,,PhysicalObject,,,,,,13-07-1996,,,,,,,
20789780,Lythrum salicaria Linnaeus,http://media.canadensys.net/mt-specimens/large/MT00021824.jpg,,,,,PreservedSpecimen,,MT00021824,MT00021824,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,Les ÃŽles-de-la-Madeleine (hors MRC),http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),2014,,,,,,2006-09-12,,,Lythraceae,,,Lythrum,,,,,,,,HerbaÃ§aie rase entre le rivage d'une baie et les dunes,,,,,,"Catling, Paul M.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Plage du Havre entre le rivage de la baie de Plaisance et les dunes, Ã®le du Havre-Aubert, Ã®les de la Madeleine",,,,,2016-09-26,Les ÃŽles-de-la-Madeleine,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Blondeau, Marcel",IM06-042,,fruit forming,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,QuÃ©bec,,species,,PhysicalObject,,20T NH 892 311,,,,12 sept. 2006,,,,NAD83,,,
20786333,Lythrum salicaria Linnaeus,http://media.canadensys.net/mt-specimens/large/MT00018297.jpg,,,,,PreservedSpecimen,,MT00018297,MT00018297,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,Laval (hors MRC),http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),2014,,,,,,2002-07-12,,,Lythraceae,,,Lythrum,,,,,,,,Dans un champ d'herbacÃ©es au sol sec; milieu trÃ¨s Ã©clairÃ©; prÃ¨s d'un fossÃ©,,,,,,"Catling, Paul M.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Laval, Sainte-DorothÃ©e, Ã  environ 30 m Ã  l'ouest de l'intersection de la montÃ©e Champagne et du bd Saint-Martin Ouest",,,,,2016-09-26,Laval,ICBN,Fleurs pourpres formant des Ã©pis composÃ©s terminaux,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Bellavance, Marie-Eve",6,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,QuÃ©bec,,species,,PhysicalObject,,18T WR 590 300 5043 400,,,,12-07-2002,,,,NAD83,,,
20785500,Lythrum salicaria Linnaeus,http://media.canadensys.net/mt-specimens/large/MT00017449.jpg | http://media.canadensys.net/mt-specimens/large/MT00017449_2.jpg,,,,,PreservedSpecimen,,MT00017449,MT00017449,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,MontrÃ©al (hors MRC),http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),2014,,,,,,1997-07-26,,,Lythraceae,,,Lythrum,,,,,,,,"Champ sec, sol sablonneux",,,,,,"Catling, Paul M.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"MontrÃ©al, 200 m Ã  l'est de la rue EugÃ¨ne-Achard, Ã  la hauteur de la rue Rousseau",,"MRC Ã©tait ""CommunautÃ© Urbaine de MontrÃ©al""",,,2016-11-11,MontrÃ©al,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Sier-Ching, Chantha",43,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,QuÃ©bec,,species,,PhysicalObject,,,,,,26/07/1997,,,,,,,
20781197,Lythrum salicaria Linnaeus,,,,,,HumanObservation,,,,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,Rouville,http://dataset.canadensys.net/mt-specimens,no voucher,,,,,,,1999-07-11,,,Lythraceae,,,Lythrum,,,,,,,,"Lieux perturbÃ©s, prÃ¨s des cours d'eau et fossÃ©s",,,,,,"Faucher, GeneviÃ¨ve",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Marieville, 288 Claude de Ramsey au bout du terrain sur les rives du ruisseau Saint-Louis",,,,,2016-08-03,Marieville,ICBN,"Enraciner profondÃ©ment, grande colonie, tige ramifiÃ©e de faÃ§on terminale, fleur  pourpre. [SpÃ©cimen Ã©laguÃ©, 2000 (de plus, spÃ©cimen non trouvÃ© Ã  MT lors d'un inventaire complet de l'espÃ¨ce au Canada en septembre 2013)]",,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Faucher, GeneviÃ¨ve",52A-B,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,QuÃ©bec,,species,,PhysicalObject,,,,,,11/07/1999,,,,,,,
20774689,Lythrum salicaria Linnaeus,http://media.canadensys.net/mt-specimens/large/MT00005625.jpg | http://media.canadensys.net/mt-specimens/large/MT00005625_2.jpg,,,,,PreservedSpecimen,,MT00005625,MT00005625,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,Les Pays-d'en-Haut,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),2014,,,,,,1993-10-09,,,Lythraceae,,,Lythrum,,,,,,,,nil,,,,,,"Catling, Paul M.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Saint-Adolphe-d'Howard, prÃ¨s du lac Sioux",,,,,2016-09-26,Saint-Adolphe-d'Howard,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Paradis, Patrick",1,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,QuÃ©bec,,species,,PhysicalObject,,,,,,9 oct. 1993,,,,,,,
20892225,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,MT00186679,MT00186679,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,Colchester County,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),,,,,,,1951-07-19,,,Lythraceae,,,Lythrum,,,,,,,,Swamp,,,,,,"Erskine, John S.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"By road, Truro",,,,,2016-08-03,Truro,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Erskine, John S.",51120,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,Nova Scotia,,species,,PhysicalObject,,,,,,,,,,,,,
20892224,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,MT00186678,MT00186678,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,Inverness County,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),,,,,,,1951-08-02,,,Lythraceae,,,Lythrum,,,,,,,,Naturalized in swamp,,,,,,"Smith, E. Chalmers; Schofield, Wilfred B.; Sampson, Dexter R.; Bent, Forrest C.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Glendyer,,,,,2016-08-03,,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Smith, E. Chalmers; Schofield, Wilfred B.; Sampson, Dexter R.; Bent, Forrest C.",4788,,fruit forming,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,Nova Scotia,,species,,PhysicalObject,,,,,,,,,,,,,
20892223,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,MT00186677,MT00186677,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,Inverness County,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),,,,,,,1953-08-14,,,Lythraceae,,,Lythrum,,,,,,,,Occasional in meadow,,,,,,"Smith, E. Chalmers; Taylor, John C.; Webster, David H.; Slipp, Leslie B.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Whycocomagh,,,,,2016-08-03,,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Smith, E. Chalmers; Taylor, John C.; Webster, David H.; Slipp, Leslie B.",9801,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,Nova Scotia,,species,,PhysicalObject,,,,,,,,,,,,,
20892222,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,MT00186676,MT00186676,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,Cape Breton County,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),1971,,,,,,1964-08-16,,,Lythraceae,,,Lythrum,,,,,,,,Edge of swamp,,,,,SB. 1971,"Brisson, Samuel",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Upper North Sydney,,,,,2016-08-03,,ICBN,,,SFS-63616,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Smith, P.C.",223,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,Nova Scotia,,species,,PhysicalObject,,,,,,,,,,,,,
20892221,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,MT00186675,MT00186675,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,Antigonish County,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),1972,,,,,,1961-08-11,,,Lythraceae,,,Lythrum,,,,,,,,Common in swamp,,,,,det SB. 72,"Brisson, Samuel",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Near Cape George,,,,,2016-08-03,,ICBN,,,SFS-63864,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Smith, E. Chalmers; Demone, G.; Walker, D.; Johnson, Joseph W.",20366,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,Nova Scotia,,species,,PhysicalObject,,,,,,,,,,,,,
20892220,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,MT00186674,MT00186674,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,St. John's East Extern District,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),,,,,,,1965-08-11,,,Lythraceae,,,Lythrum,,,,,,,,Roadside ditch,,,,,,"Rouleau, Ernest",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"St. John's, about 3/10 mile south of road to Torbay Airport, on Portugal Cove Road",,,,,2016-08-03,St. John's,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Rouleau, Ernest",9838,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,Newfoundland,,species,,PhysicalObject,,,,,,"Aug. 11, 1965",,,,,,,
20892095,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,MT00186409,MT00186409,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,City of Ottawa,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),,,,,,,1980-07-26,,,Lythraceae,,,Lythrum,,,,,,,,"Bord de riviÃ¨re, milieu humide",,,,,,"Racine, Jean-Yves",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Ottawa, bord de la riviÃ¨re Rideau",,,,,2016-08-03,Ottawa,ICBN,,,SFS-160521,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Racine, Jean-Yves",105,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,Ontario,,species,,PhysicalObject,,,,,,,,,,,,,
20892063,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,MT00186373,MT00186373,,MT,urn:lsid:biocol.org:col:14437,North America,1000,Canada,,Portage-La-Prairie District,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),,50.1858,-98.3212,,,,1960-08-21,,,Lythraceae,,,Lythrum,WGS84,"Lemenu, Jacqueline",2016-10-31,,,Google Map ou Google Earth,,Dans la lagune parmi les Phragmites,,,,,,"Boivin, Bernard; Champagne, AndrÃ©",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Delta,,,,,2016-10-31,,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Boivin, Bernard; Champagne, AndrÃ©",13855,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,Manitoba,,species,,PhysicalObject,,,,,,,,,,,,,
20892061,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,MT00186371,MT00186371,,MT,urn:lsid:biocol.org:col:14437,North America,750,Canada,,,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),,49.8417,-97.154,,,,1951-08-29,,,Lythraceae,,,Lythrum,WGS84,"Lemenu, Jacqueline",2016-11-07,,,Google Map ou Google Earth,,Damp clearing,,,,,,"Scoggan, Homer J.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Fort Garry, Winnipeg",,,,,2016-11-07,Winnipeg,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Scoggan, Homer J.",10582,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,Manitoba,,species,,PhysicalObject,,,,,,,,,,,,,
20892059,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,MT00186369,MT00186369,,MT,urn:lsid:biocol.org:col:14437,North America,1200,Canada,,,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),,49.5003,-97.0509,,,,1958-08-15,,,Lythraceae,,,Lythrum,WGS84,"Lemenu, Jacqueline",2016-12-05,,,Google Map ou Google Earth,,FossÃ©,,,,,,"Boivin, Bernard; Bernard, Jean-Paul, Fr.; Perron, Jean-M.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Otterburne,,,,,2016-12-05,Rural Municipality of De Salaberry,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Boivin, Bernard; Bernard, Jean-Paul, Fr.; Perron, Jean-M.",12912b,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,Manitoba,,species,,PhysicalObject,,,,,,,,,,,,,
20892057,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,MT00186367,MT00186367,,MT,urn:lsid:biocol.org:col:14437,North America,,Canada,,,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),,49.6,-99.0666667,,,,1990-07-28,,,Lythraceae,,,Lythrum,unknown,"Lemenu, Jacqueline",,,,Google Map ou Google Earth,,Wet roadside ditch; invasive; large patches spreading on both sides of the road,,,,,,"Keleher, Gloria M.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Park Road, 4 km north of Highway 2, near Cypress River",,,,,2016-11-14,,ICBN,,,,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Keleher, Gloria M.",1291,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,Manitoba,,species,,PhysicalObject,,,,,,,49Â° 36' N,,99Â° 04' W,unknown,,,
20892055,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,MT00186365,MT00186365,,MT,urn:lsid:biocol.org:col:14437,North America,1200,Canada,,,http://dataset.canadensys.net/mt-specimens,Marie-Victorin Herbarium (MT),,49.5003,-97.0509,,,,1958-08-15,,,Lythraceae,,,Lythrum,WGS84,"Lemenu, Jacqueline",2016-12-05,,,Google Map ou Google Earth,,FossÃ©,,,,,,"Boivin, Bernard; Bernard, Jean-Paul, Fr.; Perron, Jean-M.",,,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Plantae,en|fr,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Otterburne,,,,,2016-12-05,Rural Municipality of De Salaberry,ICBN,,,SFS-135179,Marie-Victorin Herbarium (MT),Magnoliophyta,mounted,,"Boivin, Bernard; Bernard, Jean-Paul, Fr.; Perron, Jean-M.",12912a,,reproductive/flowering,UniversitÃ© de MontrÃ©al Biodiversity Centre,,Lythrum salicaria Linnaeus,Linnaeus,,salicaria,Manitoba,,species,,PhysicalObject,,,,,,,,,,,,,
20730091,,http://herbarium.cc.umanitoba.ca/Lythrum salicaria/77302.jpg,,,,,PreservedSpecimen,,,77302,,WIN,,,10000,Canada,,,http://dataset.canadensys.net/win-vascular-specimens,University of Manitoba Herbarium (WIN) - Vascular Plant Collection,,49.64991667,-99.29886111,,,,1985-07-28,,,Lythraceae,,,Lythrum,WGS84,,,,,,,Fen (calcareous),,,,,,A. McIlraith,,,University of Manitoba,,,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Devil's Punchbowl, Spruce Woods Provincial Park. (Lat & Long determined via Google Maps)",,,,,,,,,,,,,,,A. McIlraith,,,,University of Manitoba,,Lythrum salicaria L.,L.,,salicaria,Manitoba,,species,,PhysicalObject,,,degrees minutes seconds,,,,"49Â°38'59.7""N",,"99Â°17'55.9""W",WGS84,,,
20730068,,http://herbarium.cc.umanitoba.ca/Lythrum salicaria/77303.jpg,,,,,PreservedSpecimen,,,77303,,WIN,,,10000,Canada,,,http://dataset.canadensys.net/win-vascular-specimens,University of Manitoba Herbarium (WIN) - Vascular Plant Collection,,49.83472222,-98.26861111,,,,1995-07-04,,,Lythraceae,,,Lythrum,NAD83,,,,,,,"Roadside ditch next to farm property, gradual incline, fairly moist soil.",,,,,,K. McLeod,,,University of Manitoba,,,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Portage Sand hills. Section road south of Route 240. Map 62 G/16 West.,,,,,,,,"Relatively few in area, bright fuschia/purple flowers",,,,,,,Kimberly McLeod; Shannon Spiers,129,,,University of Manitoba,,Lythrum salicaria L.,L.,,salicaria,Manitoba,,species,,PhysicalObject,,,degrees minutes seconds,,,,"49Â°50'05.0""N",,"98Â°16'07.0""W",NAD83,,,
20719973,,,,,,,PreservedSpecimen,,,46646,,WIN,,,10000,Canada,,,http://dataset.canadensys.net/win-vascular-specimens,University of Manitoba Herbarium (WIN) - Vascular Plant Collection,,49.867,-96.133,,,,1988-08-30,,,Lythraceae,,,Lythrum,NAD27,,,,,,,"Along road to gravel pit. Disturbed area, sandy soil",,,,,,G.M.Keleher,,,University of Manitoba,,,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Agassiz Provincial Forest Along road to gravel pit.,,,,,,,,,,,,,,,Gloria M. Keleher,1216,,,University of Manitoba,,Lythrum salicaria L.,L.,,salicaria,Manitoba,,species,,PhysicalObject,,,degrees minutes seconds,,,,"49Â°52'1.20""N",,"96Â°7'58.80""W",NAD27,,,
20718875,,,,,,,PreservedSpecimen,,,38580,,WIN,,,10000,Canada,,,http://dataset.canadensys.net/win-vascular-specimens,University of Manitoba Herbarium (WIN) - Vascular Plant Collection,,50.55,-96.633,,,,1981-07-26,,,Lythraceae,,,Lythrum,NAD27,,,,,,,"Path near spruce bog, low grassy ground, partial sun",,,,,,F.Schneider,,,University of Manitoba,,,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Grand Beach Provincial Park,,,,,,,,,,,,,,,Friederike Schneider,61,,,University of Manitoba,,Lythrum salicaria L.,L.,,salicaria,Manitoba,,species,,PhysicalObject,,,degrees minutes seconds,,,,"50Â°33'0.00""N",,"96Â°37'58.80""W",NAD27,,,
20729028,,http://herbarium.cc.umanitoba.ca/Lythrum salicaria/76676.jpg,,,,,PreservedSpecimen,,,76676,,WIN,,,1000,Canada,,,http://dataset.canadensys.net/win-vascular-specimens,University of Manitoba Herbarium (WIN) - Vascular Plant Collection,,50.27833333,-96.56894444,,,,,,,Lythraceae,,,Lythrum,NAD83,,,,,,,In pond.,,,,,,Al Rogasin,,,University of Manitoba,,,en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Mars Hill Wildlife Management Area. Pond near Hwy 317.,,,,,,,,,,,,,,,Mars Hill Forest Alliance; Mixedwood Forest Society,,,,University of Manitoba,,Lythrum salicaria L.,L.,,salicaria,Manitoba,,species,,PhysicalObject,,,degrees minutes seconds,,,Jul-12,"50Â°16'42.0""N",,"96Â°34'08.2""W",NAD83,,,
